,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,
,,,,  Consumer,,,,, Real ,, Real ,Earnings,,Earnings,,,Monthly,Real,,,
,S&P,,,Price,,Long,,, Total ,, TR ,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real, Return ,Real, Scaled ,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized 
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1949.1,15.89,1.07,2.37,23.7,1949.79,2.32,216.84,14.65,14097.08,32.3,2099.63,10.17,,13.1,,12.92%,1,11.41,16.83%,-1.05%,17.88%
1949.11,16.11,1.11,2.34,23.8,1949.87,2.32,218.92,15.04,14313.68,31.84,2082.04,10.22,,13.17,,12.92%,1,11.38,16.73%,-0.99%,17.72%
1949.12,16.54,1.14,2.32,23.6,1949.96,2.32,226.66,15.62,14905.4,31.79,2090.72,10.53,,13.57,,12.54%,1,11.5,16.66%,-1.18%,17.84%
1950.01,16.88,1.15,2.34,23.5,1950.04,2.32,232.31,15.83,15363.26,32.16,2126.71,10.75,,13.85,,12.38%,1,11.57,16.17%,-1.19%,17.36%
1950.02,17.21,1.16,2.35,23.5,1950.12,2.34,236.85,15.96,15751.59,32.39,2153.9,10.91,,14.06,,12.14%,1,11.57,15.42%,-1.01%,16.43%
1950.03,17.35,1.17,2.37,23.6,1950.21,2.36,237.76,16.03,15901.3,32.48,2172.11,10.91,,14.06,,12.16%,1,11.53,15.19%,-0.74%,15.93%
1950.04,17.84,1.18,2.43,23.6,1950.29,2.38,244.48,16.17,16440.5,33.25,2236.3,11.18,,14.39,,11.92%,1,11.53,14.94%,-0.76%,15.71%
1950.05,18.44,1.19,2.48,23.7,1950.37,2.4,251.63,16.24,17012.74,33.89,2291.12,11.46,,14.75,,11.73%,1,11.48,14.48%,-0.74%,15.22%
1950.06,18.74,1.2,2.54,23.8,1950.46,2.42,254.65,16.31,17308.74,34.52,2346.01,11.55,,14.86,,11.61%,1,11.43,14.69%,-0.54%,15.23%
1950.07,17.38,1.24,2.6,24.1,1950.54,2.45,233.23,16.69,15947.29,34.89,2385.67,10.54,,13.55,,12.62%,1,11.29,15.38%,-0.18%,15.56%
1950.08,18.43,1.29,2.66,24.3,1950.62,2.47,245.29,17.12,16869.13,35.4,2434.72,11.04,,14.19,,12.26%,1,11.2,14.90%,0.01%,14.89%
1950.09,19.08,1.33,2.72,24.4,1950.71,2.49,252.9,17.63,17493.54,36.05,2493.84,11.34,,14.56,,12.05%,1,11.16,14.17%,0.08%,14.09%
1950.1,19.87,1.38,2.76,24.6,1950.79,2.51,261.23,18.1,18174.06,36.29,2524.43,11.66,,14.97,,11.87%,1,11.07,13.47%,0.05%,13.41%
1950.11,19.83,1.42,2.8,24.7,1950.87,2.53,259.65,18.64,18172.1,36.66,2565.9,11.54,,14.81,,11.98%,1,11.03,13.86%,0.09%,13.77%
1950.12,19.75,1.47,2.84,25,1950.96,2.55,255.5,19.02,17992.51,36.74,2587.28,11.31,,14.51,,12.19%,1,10.9,14.28%,0.31%,13.97%
1951.01,21.21,1.49,2.84,25.4,1951.04,2.57,270.06,18.93,19129.38,36.12,2558.4,11.9,,15.26,,11.90%,1,10.73,14.18%,0.50%,13.68%
1951.02,22,1.5,2.83,25.7,1951.12,2.58,276.85,18.92,19721.94,35.66,2539.94,12.14,,15.57,,11.84%,1,10.62,14.32%,0.69%,13.63%
1951.03,21.63,1.52,2.83,25.8,1951.21,2.59,271.14,19.05,19428.21,35.48,2541.92,11.84,,15.18,,12.01%,1,10.59,14.88%,0.78%,14.10%
1951.04,21.92,1.53,2.79,25.8,1951.29,2.6,274.78,19.22,19803.46,35.02,2523.61,11.95,,15.31,,11.85%,1,10.61,14.99%,0.76%,14.23%
1951.05,21.93,1.55,2.76,25.9,1951.37,2.61,273.84,19.31,19851.99,34.42,2495.46,11.86,,15.2,,11.87%,1,10.58,15.10%,0.88%,14.23%
1951.06,21.55,1.56,2.72,25.9,1951.46,2.62,269.09,19.48,19625.68,33.96,2477.12,11.62,,14.88,,11.82%,1,10.6,15.11%,0.75%,14.36%
1951.07,21.93,1.55,2.65,25.9,1951.54,2.63,273.84,19.31,20089.13,33.09,2427.55,11.78,,15.09,,11.69%,1,10.61,14.76%,0.67%,14.09%
1951.08,22.89,1.53,2.58,25.9,1951.62,2.63,285.83,19.15,21085.59,32.22,2376.62,12.26,,15.7,,11.21%,1,10.63,14.68%,0.63%,14.05%
1951.09,23.48,1.52,2.51,26.1,1951.71,2.64,290.95,18.83,21579.13,31.1,2306.8,12.44,,15.94,,11.02%,1,10.56,14.31%,0.74%,13.57%
1951.1,23.36,1.48,2.49,26.2,1951.79,2.65,288.36,18.31,21500.07,30.7,2288.68,12.31,,15.76,,11.00%,1,10.53,14.51%,0.85%,13.66%
1951.11,22.71,1.45,2.46,26.4,1951.87,2.66,278.21,17.72,20853.6,30.18,2261.97,11.85,,15.17,,11.31%,1,10.47,15.40%,0.92%,14.47%
1951.12,23.41,1.41,2.44,26.5,1951.96,2.67,285.7,17.21,21522.75,29.78,2243.29,12.15,,15.54,,11.07%,1,10.44,15.16%,0.88%,14.28%
1952.01,24.19,1.41,2.43,26.5,1952.04,2.68,295.22,17.25,22348.15,29.62,2241.9,12.53,,16.02,,10.68%,1,10.46,14.33%,0.89%,13.44%
1952.02,23.75,1.42,2.41,26.3,1952.12,2.69,292.06,17.42,22218.4,29.68,2257.7,12.36,,15.81,,10.62%,1,10.55,14.57%,0.83%,13.74%
1952.03,23.81,1.42,2.4,26.3,1952.21,2.71,292.79,17.46,22385.23,29.51,2256.39,12.36,,15.81,,10.48%,1,10.56,14.52%,0.94%,13.58%
1952.04,23.74,1.43,2.38,26.4,1952.29,2.72,290.83,17.52,22346.49,29.16,2240.3,12.24,,15.66,,10.52%,1,10.53,14.16%,1.04%,13.12%
1952.05,23.73,1.44,2.36,26.4,1952.37,2.73,290.7,17.64,22450.03,28.91,2232.7,12.2,,15.61,,10.41%,1,10.55,13.26%,1.04%,12.22%
1952.06,24.38,1.45,2.34,26.5,1952.46,2.74,297.54,17.7,23091.82,28.56,2216.36,12.45,,15.93,,10.27%,1,10.52,11.59%,1.07%,10.52%
1952.07,25.08,1.45,2.35,26.7,1952.54,2.76,303.79,17.56,23690.49,28.42,2216.66,12.67,,16.21,,10.13%,1,10.45,11.56%,1.05%,10.52%
1952.08,25.18,1.45,2.35,26.7,1952.62,2.77,305,17.56,23899.09,28.51,2233.62,12.68,,16.23,,10.05%,1,10.47,11.80%,1.09%,10.70%
1952.09,24.78,1.45,2.36,26.7,1952.71,2.78,300.16,17.56,23634.12,28.59,2250.87,12.43,,15.92,,10.19%,1,10.48,11.82%,1.08%,10.74%
1952.1,24.26,1.44,2.37,26.7,1952.79,2.79,293.86,17.4,23252.35,28.75,2274.75,12.13,,15.54,,10.26%,1,10.49,11.68%,1.14%,10.53%
1952.11,25.03,1.42,2.39,26.7,1952.87,2.81,303.18,17.24,24104.05,28.91,2298.38,12.47,,15.99,,9.95%,1,10.5,12.05%,1.17%,10.88%
1952.12,26.04,1.41,2.4,26.7,1952.96,2.82,315.42,17.08,25189.84,29.07,2321.64,12.93,,16.58,,9.59%,1,10.52,12.07%,1.24%,10.82%
1953.01,26.18,1.41,2.41,26.6,1953.04,2.83,318.31,17.14,25534.57,29.3,2350.59,13.01,,16.67,,9.50%,1,10.57,12.37%,1.25%,11.12%
1953.02,25.86,1.41,2.42,26.5,1953.12,2.8,315.6,17.21,25432.68,29.53,2380.01,12.86,,16.48,,9.58%,1,10.66,12.59%,1.12%,11.47%
1953.03,25.99,1.41,2.43,26.6,1953.21,2.77,316,17.14,25579.56,29.54,2391.62,12.83,,16.45,,9.48%,1,10.67,12.48%,1.10%,11.38%
1953.04,24.71,1.41,2.46,26.6,1953.29,2.83,300.43,17.18,24435.69,29.87,2429.4,12.16,,15.59,,9.73%,0.98,10.65,13.54%,1.13%,12.42%
1953.05,24.84,1.42,2.48,26.7,1953.37,3.05,300.88,17.16,24588.56,30.08,2458.19,12.14,,15.56,,9.50%,1,10.43,13.73%,1.40%,12.33%
1953.06,23.95,1.42,2.51,26.8,1953.46,3.11,289.02,17.14,23735.8,30.29,2487.55,11.62,,14.9,,9.85%,1.02,10.37,14.12%,1.41%,12.71%
1953.07,24.29,1.42,2.52,26.8,1953.54,2.93,293.12,17.14,24190.04,30.45,2512.95,11.75,,15.07,,9.99%,1,10.55,13.73%,1.21%,12.52%
1953.08,24.39,1.42,2.54,26.9,1953.62,2.95,293.24,17.07,24316.74,30.5,2529.05,11.72,,15.03,,10.10%,1.01,10.52,14.01%,1.29%,12.72%
1953.09,23.27,1.42,2.55,26.9,1953.71,2.87,279.77,17.07,23318.08,30.66,2555.27,11.14,,14.29,,10.56%,1.02,10.62,14.81%,1.16%,13.65%
1953.1,23.97,1.43,2.54,27,1953.79,2.66,287.12,17.13,24049.53,30.38,2545.09,11.39,,14.62,,10.61%,1,10.8,14.48%,0.97%,13.51%
1953.11,24.5,1.44,2.52,26.9,1953.87,2.68,294.56,17.31,24793.52,30.34,2553.56,11.64,,14.95,,10.36%,1.01,10.84,14.10%,0.95%,13.14%
1953.12,24.83,1.45,2.51,26.9,1953.96,2.59,298.53,17.43,25249.75,30.18,2552.43,11.75,,15.1,,10.37%,1.01,10.95,14.12%,0.85%,13.27%
1954.01,25.46,1.46,2.52,26.9,1954.04,2.48,306.1,17.51,26013.85,30.34,2578.22,12,,15.43,,10.30%,1,11.08,14.15%,0.73%,13.43%
1954.02,26.02,1.46,2.54,26.9,1954.12,2.47,312.83,17.59,26710.62,30.5,2604,12.22,,15.71,,10.17%,1.01,11.12,14.02%,0.75%,13.27%
1954.03,26.57,1.47,2.55,26.9,1954.21,2.37,319.45,17.67,27400.97,30.66,2629.75,12.42,,15.97,,10.13%,1.01,11.24,13.96%,0.62%,13.34%
1954.04,27.63,1.46,2.57,26.8,1954.29,2.29,333.43,17.66,28726.67,31.05,2675.47,12.91,,16.6,,9.81%,0.99,11.38,13.62%,0.52%,13.10%
1954.05,28.73,1.46,2.6,26.9,1954.37,2.37,345.41,17.51,29885.03,31.22,2701.06,13.31,,17.12,,9.54%,1,11.28,13.31%,0.67%,12.64%
1954.06,28.96,1.45,2.62,26.9,1954.46,2.38,348.18,17.43,30249.97,31.5,2736.7,13.36,,17.18,,9.44%,1.01,11.29,13.09%,0.68%,12.41%
1954.07,30.13,1.46,2.62,26.9,1954.54,2.3,362.25,17.51,31598.88,31.54,2751.22,13.83,,17.78,,9.20%,1,11.39,13.00%,0.58%,12.42%
1954.08,30.73,1.46,2.63,26.9,1954.62,2.36,369.46,17.59,32356.02,31.58,2765.66,14.04,,18.05,,9.04%,1,11.36,12.63%,0.68%,11.95%
1954.09,31.45,1.47,2.63,26.8,1954.71,2.38,379.53,17.74,33367.14,31.74,2790.32,14.36,,18.45,,8.82%,1,11.4,12.47%,0.64%,11.83%
1954.1,32.18,1.49,2.68,26.8,1954.79,2.43,388.34,18.02,34273.67,32.3,2850.82,14.62,,18.78,,8.65%,1,11.37,12.39%,0.70%,11.68%
1954.11,33.44,1.52,2.72,26.8,1954.87,2.48,403.54,18.3,35750.26,32.86,2911.48,15.12,,19.41,,8.37%,1,11.35,11.98%,0.76%,11.22%
1954.12,34.97,1.54,2.77,26.7,1954.96,2.51,423.59,18.65,37663.7,33.55,2983.37,15.79,,20.26,,7.96%,0.99,11.38,11.23%,0.74%,10.49%
1955.01,35.6,1.55,2.83,26.7,1955.04,2.61,431.22,18.73,38481.04,34.32,3062.63,15.99,,20.5,,7.78%,1,11.31,11.30%,0.83%,10.47%
1955.02,36.79,1.55,2.9,26.7,1955.12,2.65,445.63,18.82,39907.27,35.09,3142.11,16.44,,21.06,,7.57%,1,11.29,11.01%,0.87%,10.14%
1955.03,36.5,1.56,2.96,26.7,1955.21,2.68,442.12,18.9,39733.71,35.85,3222.24,16.22,,20.76,,7.62%,1,11.29,11.06%,0.87%,10.18%
1955.04,37.76,1.56,3.05,26.7,1955.29,2.75,457.38,18.94,41247.16,36.9,3328.03,16.69,,21.33,,7.38%,1,11.24,10.78%,0.92%,9.86%
1955.05,37.6,1.57,3.13,26.7,1955.37,2.76,455.44,18.98,41215,37.95,3434.58,16.52,,21.1,,7.37%,1,11.26,10.98%,0.94%,10.04%
1955.06,39.78,1.57,3.22,26.7,1955.46,2.78,481.85,19.02,43748,39,3541.19,17.37,,22.16,,6.94%,0.99,11.27,9.74%,0.90%,8.84%
1955.07,42.69,1.59,3.29,26.8,1955.54,2.9,515.17,19.15,46917.96,39.74,3619.5,18.45,,23.5,,6.52%,1,11.13,8.99%,1.06%,7.92%
1955.08,42.43,1.6,3.37,26.8,1955.62,2.97,512.03,19.35,46779.05,40.63,3711.75,18.22,,23.17,,6.52%,1,11.09,9.25%,1.10%,8.15%
1955.09,44.34,1.62,3.44,26.9,1955.71,2.97,533.09,19.48,48851.38,41.36,3790,18.84,,23.93,,6.38%,1.01,11.08,9.16%,1.11%,8.05%
1955.1,42.11,1.63,3.5,26.9,1955.79,2.88,506.28,19.56,46543.84,42.08,3868.52,17.77,,22.53,,6.79%,1,11.19,9.93%,0.96%,8.96%
1955.11,44.95,1.63,3.56,26.9,1955.87,2.89,540.42,19.64,49833.31,42.8,3946.75,18.84,,23.84,,6.46%,1,11.21,9.30%,0.90%,8.39%
1955.12,45.37,1.64,3.62,26.8,1955.96,2.96,547.51,19.79,50638.7,43.68,4040.38,18.94,,23.94,,6.26%,1.01,11.21,9.07%,0.77%,8.29%
1956.01,44.15,1.67,3.64,26.8,1956.04,2.9,532.79,20.15,49432.35,43.97,4079.24,18.29,,23.08,,6.51%,1.01,11.3,9.54%,0.74%,8.80%
1956.02,44.43,1.7,3.67,26.8,1956.12,2.84,536.17,20.52,49904.47,44.25,4118.46,18.27,,23.02,,6.64%,0.99,11.38,9.32%,0.47%,8.86%
1956.03,47.49,1.73,3.69,26.8,1956.21,2.96,573.09,20.88,53503.44,44.53,4157.25,19.37,,24.37,,6.09%,0.98,11.29,8.10%,0.52%,7.58%
1956.04,48.05,1.75,3.66,26.9,1956.29,3.18,577.7,21.08,54097.11,44,4120.61,19.37,,24.34,,5.85%,1.01,11.07,8.27%,0.80%,7.47%
1956.05,46.54,1.78,3.63,27,1956.37,3.07,557.47,21.28,52369.08,43.48,4084.65,18.54,,23.27,,6.18%,1.01,11.16,8.07%,0.73%,7.34%
1956.06,46.27,1.8,3.6,27.2,1956.46,3,550.16,21.4,51849.98,42.8,4034.15,18.16,,22.77,,6.33%,0.99,11.17,8.08%,0.71%,7.38%
1956.07,48.78,1.81,3.55,27.4,1956.54,3.11,575.77,21.4,54431.77,41.94,3965.03,18.86,,23.62,,5.50%,0.98,11.02,7.53%,0.69%,6.83%
1956.08,48.49,1.83,3.51,27.3,1956.62,3.33,574.44,21.64,54476.85,41.54,3939.62,18.67,,23.37,,5.08%,1,10.88,6.81%,0.64%,6.17%
1956.09,46.84,1.84,3.46,27.4,1956.71,3.38,552.87,21.72,52602.72,40.84,3885.68,17.84,,22.31,,5.22%,1.01,10.82,6.84%,0.77%,6.07%
1956.1,46.24,1.81,3.44,27.5,1956.79,3.34,543.8,21.25,51908.53,40.5,3865.45,17.42,,21.78,,5.23%,0.99,10.85,6.86%,0.86%,6.00%
1956.11,45.76,1.77,3.43,27.5,1956.87,3.49,538.16,20.86,51535.58,40.3,3859.17,17.12,,21.39,,4.94%,0.99,10.75,7.49%,0.88%,6.61%
1956.12,46.44,1.74,3.41,27.6,1956.96,3.59,544.18,20.39,52274.62,39.96,3838.42,17.2,,21.47,,4.75%,1.01,10.65,7.41%,1.27%,6.15%
1957.01,45.43,1.74,3.41,27.6,1957.04,3.46,532.34,20.35,51300.63,39.92,3846.89,16.72,,20.86,,5.05%,1.01,10.8,8.05%,1.37%,6.68%
1957.02,43.47,1.73,3.4,27.7,1957.12,3.34,507.54,20.24,49072.66,39.74,3841.97,15.84,,19.76,,5.54%,1,10.9,8.93%,1.28%,7.65%
1957.03,44.03,1.73,3.4,27.8,1957.21,3.41,512.23,20.13,49688.2,39.55,3836.93,15.9,,19.82,,5.29%,1,10.82,9.04%,1.43%,7.62%
1957.04,45.05,1.73,3.41,27.9,1957.29,3.48,522.21,20.05,50819.17,39.49,3842.93,16.12,,20.09,,5.17%,0.99,10.75,8.98%,1.46%,7.52%
1957.05,46.78,1.73,3.41,28,1957.37,3.6,540.33,19.98,52744.3,39.43,3848.52,16.6,,20.66,,4.91%,0.99,10.64,8.76%,1.37%,7.40%
1957.06,47.55,1.73,3.42,28.1,1957.46,3.8,547.27,19.91,53583.65,39.36,3853.97,16.73,,20.81,,4.65%,0.99,10.46,8.45%,1.42%,7.03%
1957.07,48.51,1.74,3.44,28.3,1957.54,3.93,554.37,19.88,54441.38,39.27,3856.88,16.87,,20.96,,4.46%,1,10.31,8.46%,1.47%,6.99%
1957.08,45.84,1.75,3.45,28.3,1957.62,3.93,523.86,20,51608.58,39.46,3887.9,15.87,,19.7,,4.69%,1,10.34,9.21%,1.35%,7.86%
1957.09,43.98,1.76,3.47,28.3,1957.71,3.92,502.6,20.11,49679.64,39.66,3919.7,15.16,,18.81,,4.77%,1,10.38,9.77%,1.31%,8.46%
1957.1,41.24,1.77,3.44,28.3,1957.79,3.97,471.29,20.23,46751.16,39.27,3895.93,14.15,,17.55,,5.19%,1.02,10.37,10.42%,1.19%,9.23%
1957.11,40.35,1.78,3.4,28.4,1957.87,3.72,459.5,20.27,45748.72,38.76,3858.69,13.74,,17.04,,5.65%,1.05,10.59,10.30%,0.80%,9.51%
1957.12,40.33,1.79,3.37,28.4,1957.96,3.21,459.27,20.38,45895.17,38.38,3835.03,13.67,,16.95,,6.06%,1.01,11.08,10.58%,0.40%,10.18%
1958.01,41.12,1.78,3.29,28.6,1958.04,3.09,464.99,20.17,46634.89,37.24,3735.02,13.79,,17.09,,6.06%,1.01,11.14,10.33%,0.46%,9.87%
1958.02,41.26,1.78,3.22,28.6,1958.12,3.05,466.57,20.09,46961.58,36.37,3661.17,13.78,,17.09,,6.19%,1.01,11.21,9.74%,0.39%,9.35%
1958.03,42.11,1.77,3.14,28.8,1958.21,2.98,472.88,19.88,47762.91,35.26,3561.52,13.93,,17.26,,6.30%,1.01,11.22,9.35%,0.26%,9.10%
1958.04,42.34,1.76,3.07,28.9,1958.29,2.88,473.82,19.66,48023.08,34.36,3482.07,13.91,,17.24,,6.27%,1,11.31,10.07%,0.28%,9.80%
1958.05,43.7,1.74,3,28.9,1958.37,2.92,489.04,19.51,49730.41,33.57,3413.99,14.32,,17.74,,5.98%,1,11.3,9.94%,0.13%,9.80%
1958.06,44.75,1.73,2.93,28.9,1958.46,2.97,500.79,19.36,51089.36,32.79,3345.07,14.64,,18.12,,5.70%,0.98,11.28,9.89%,0.25%,9.64%
1958.07,45.98,1.73,2.91,29,1958.54,3.2,512.78,19.29,52476.62,32.49,3324.96,14.96,,18.51,,5.23%,0.97,11.05,9.54%,0.62%,8.93%
1958.08,47.7,1.73,2.9,28.9,1958.62,3.54,533.8,19.36,54793.12,32.42,3327.41,15.54,,19.23,,4.56%,0.98,10.8,8.83%,0.92%,7.90%
1958.09,48.96,1.73,2.88,28.9,1958.71,3.76,547.9,19.36,56406.09,32.23,3318.01,15.93,,19.7,,4.18%,1,10.64,8.85%,1.06%,7.79%
1958.1,50.95,1.74,2.88,28.9,1958.79,3.8,570.17,19.43,58865.47,32.27,3331.28,16.56,,20.46,,3.95%,1.01,10.63,8.62%,0.96%,7.66%
1958.11,52.5,1.74,2.89,29,1958.87,3.74,585.49,19.44,60614.38,32.19,3332.83,16.99,,20.97,,3.97%,0.99,10.68,8.46%,0.84%,7.62%
1958.12,53.49,1.75,2.89,28.9,1958.96,3.86,598.59,19.58,62140.04,32.34,3357.35,17.36,,21.4,,3.73%,0.99,10.65,8.30%,0.64%,7.66%
1959.01,55.62,1.76,2.96,29,1959.04,4.02,620.28,19.59,64561.16,33.05,3439.7,17.98,,22.14,,3.45%,1.01,10.51,7.42%,0.79%,6.63%
1959.02,54.77,1.76,3.04,28.9,1959.12,3.96,612.92,19.73,63965.66,33.98,3546.51,17.76,,21.84,,3.63%,1,10.63,7.44%,0.56%,6.88%
1959.03,56.16,1.77,3.11,28.9,1959.21,3.99,628.47,19.81,65761.3,34.8,3641.7,18.2,,22.36,,3.46%,0.99,10.64,6.84%,0.44%,6.41%
1959.04,57.1,1.78,3.21,29,1959.29,4.12,636.79,19.81,66804.21,35.76,3751.65,18.43,,22.61,,3.26%,0.99,10.53,6.86%,0.64%,6.22%
1959.05,57.96,1.78,3.3,29,1959.37,4.31,646.38,19.89,67984.24,36.84,3874.64,18.69,,22.89,,3.04%,1,10.4,7.01%,0.67%,6.34%
1959.06,57.46,1.79,3.4,29.1,1959.46,4.34,638.6,19.89,67340.52,37.79,3984.65,18.45,,22.56,,3.07%,1,10.38,6.51%,0.51%,6.00%
1959.07,59.74,1.8,3.41,29.2,1959.54,4.4,661.67,19.9,69947.68,37.77,3992.66,19.09,,23.31,,2.95%,1,10.33,5.59%,0.45%,5.15%
1959.08,59.4,1.8,3.42,29.2,1959.62,4.43,657.9,19.97,69725.54,37.88,4014.5,18.96,,23.11,,2.91%,0.98,10.34,5.54%,0.46%,5.08%
1959.09,57.05,1.81,3.43,29.3,1959.71,4.68,629.72,19.98,66914.93,37.86,4023.11,18.12,,22.07,,2.90%,1.02,10.14,6.01%,0.34%,5.67%
1959.1,57,1.82,3.42,29.4,1959.79,4.53,627.03,19.98,66805.84,37.58,4004.45,18.02,,21.91,,3.20%,1,10.27,6.11%,0.27%,5.84%
1959.11,57.23,1.82,3.4,29.4,1959.87,4.53,629.56,20.06,67253.49,37.44,3999.4,18.07,,21.95,,3.14%,0.99,10.31,6.09%,0.21%,5.88%
1959.12,59.06,1.83,3.39,29.4,1959.96,4.69,649.69,20.13,69583.21,37.29,3994.02,18.62,,22.59,,2.90%,1,10.21,5.13%,-0.06%,5.18%
1960.01,58.03,1.87,3.39,29.3,1960.04,4.72,640.53,20.6,68786.93,37.42,4018.4,18.34,,22.22,,2.96%,1.02,10.26,5.16%,-0.16%,5.32%
1960.02,55.78,1.9,3.39,29.4,1960.12,4.49,613.61,20.94,66082.33,37.29,4016.12,17.55,,21.23,,3.47%,1.02,10.46,5.19%,0.04%,5.15%
1960.03,55.02,1.94,3.39,29.4,1960.21,4.25,605.24,21.34,65373.49,37.29,4027.92,17.29,,20.9,,3.76%,1,10.7,5.45%,-0.06%,5.52%
1960.04,55.73,1.94,3.35,29.5,1960.29,4.28,610.98,21.31,66184.39,36.69,3974.47,17.43,,21.06,,3.71%,1,10.68,4.95%,-0.28%,5.23%
1960.05,55.22,1.95,3.3,29.5,1960.37,4.35,605.39,21.34,65771.38,36.21,3934.53,17.26,,20.83,,3.66%,1.02,10.65,3.75%,-0.59%,4.33%
1960.06,57.26,1.95,3.26,29.6,1960.46,4.15,625.63,21.31,68163.66,35.62,3880.78,17.82,,21.49,,3.67%,1.02,10.83,3.30%,-0.69%,3.98%
1960.07,55.84,1.95,3.26,29.6,1960.54,3.9,610.11,21.31,66666.71,35.66,3896.05,17.38,,20.94,,3.93%,1.01,11.09,3.53%,-0.65%,4.18%
1960.08,56.51,1.95,3.27,29.6,1960.62,3.8,617.44,21.31,67660.62,35.69,3911.25,17.58,,21.17,,3.88%,1,11.22,3.71%,-0.75%,4.46%
1960.09,54.81,1.95,3.27,29.6,1960.71,3.8,598.86,21.31,65819.74,35.73,3926.85,17.05,,20.51,,4.02%,1,11.25,4.58%,-0.67%,5.25%
1960.1,53.73,1.95,3.27,29.8,1960.79,3.89,583.12,21.16,64283.59,35.49,3912.29,16.61,,19.96,,4.07%,1,11.13,5.03%,-0.51%,5.54%
1960.11,55.47,1.95,3.27,29.8,1960.87,3.93,602,21.16,66559.78,35.49,3923.75,17.15,,20.59,,3.80%,1.01,11.13,4.63%,-0.16%,4.79%
1960.12,56.8,1.95,3.27,29.8,1960.96,3.84,616.44,21.16,68350.66,35.49,3934.98,17.56,,21.07,,3.63%,1,11.25,5.03%,0.06%,4.96%
1961.01,59.72,1.95,3.21,29.8,1961.04,3.84,648.13,21.13,72059.67,34.84,3873.27,18.47,,22.14,,3.18%,1.01,11.28,4.89%,0.19%,4.70%
1961.02,62.17,1.94,3.15,29.8,1961.12,3.78,674.72,21.09,75211.31,34.19,3810.77,19.23,,23.03,,2.91%,1.01,11.37,4.85%,0.24%,4.61%
1961.03,64.12,1.94,3.09,29.8,1961.21,3.74,695.88,21.05,77765.94,33.54,3747.61,19.84,,23.73,,2.75%,1,11.45,4.76%,0.50%,4.26%
1961.04,65.83,1.94,3.07,29.8,1961.29,3.78,714.44,21.05,80035.93,33.32,3732.5,20.38,,24.35,,2.58%,1.01,11.45,4.81%,0.43%,4.39%
1961.05,66.5,1.94,3.05,29.8,1961.37,3.71,721.71,21.05,81047.07,33.1,3717.2,20.6,,24.58,,2.56%,0.99,11.55,4.51%,-0.08%,4.59%
1961.06,65.62,1.94,3.03,29.8,1961.46,3.88,712.16,21.05,80171.6,32.88,3701.92,20.33,,24.24,,2.45%,1,11.42,4.38%,-0.09%,4.47%
1961.07,65.44,1.95,3.04,30,1961.54,3.92,705.47,20.99,79615.55,32.74,3694.47,20.15,,24,,2.52%,0.99,11.35,4.38%,-0.14%,4.52%
1961.08,67.79,1.95,3.04,29.9,1961.62,4.04,733.25,21.13,82949.14,32.92,3723.88,20.94,,24.93,,2.18%,1.01,11.31,3.77%,0.03%,3.74%
1961.09,67.26,1.96,3.05,30,1961.71,3.98,725.09,21.13,82225.48,32.88,3728.63,20.71,,24.63,,2.25%,1.01,11.37,4.11%,0.35%,3.76%
1961.1,68,1.98,3.1,30,1961.79,3.92,733.07,21.35,83331.84,33.38,3794.87,20.92,,24.87,,2.22%,1,11.46,3.75%,0.45%,3.30%
1961.11,71.08,2,3.14,30,1961.87,3.94,766.27,21.56,87310.53,33.89,3861.08,21.86,,25.96,,1.92%,0.99,11.48,2.81%,0.58%,2.23%
1961.12,71.74,2.02,3.19,30,1961.96,4.06,773.39,21.78,88328,34.39,3927.6,22.04,,26.16,,1.73%,1,11.4,3.35%,0.55%,2.80%
1962.01,69.07,2.03,3.25,30,1962.04,4.08,744.61,21.85,85248.58,35.04,4011.26,21.2,,25.14,,1.89%,1.01,11.42,4.17%,0.57%,3.60%
1962.02,70.22,2.03,3.31,30.1,1962.12,4.04,754.49,21.85,86588.45,35.56,4081.57,21.45,,25.43,,1.98%,1.01,11.46,4.17%,0.44%,3.73%
1962.03,70.29,2.04,3.37,30.1,1962.21,3.93,755.24,21.92,86884.4,36.21,4165.61,21.44,,25.4,,2.09%,1.01,11.6,4.38%,0.35%,4.03%
1962.04,68.05,2.05,3.4,30.2,1962.29,3.84,728.75,21.92,84047.16,36.45,4203.38,20.66,,24.46,,2.35%,1,11.69,4.83%,0.21%,4.62%
1962.05,62.99,2.05,3.44,30.2,1962.37,3.87,674.56,21.99,78008.99,36.8,4256.09,19.09,,22.59,,2.72%,1,11.7,5.51%,0.28%,5.23%
